protocol_type_encoded,service_encoded,logged_in,count,srv_count,dst_host_count,dst_host_same_src_port_rate,temp0,class
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,154,154,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,172,172,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,182,182,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,189,189,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,205,205,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,225,225,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,232,232,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,233,233,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,237,237,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,510,510,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,509,509,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
0,3,0,511,511,255,1.0,0,1
